key,empty,street,city,state,zip,raw,n_meets
columbia international university columbia sc|SC,0,,Columbia International University Columb,SC,,"Columbia International University Columbia, SC",1
como park golf course st paul mn 55105|MN,0,,Como Park Golf Course St. Paul,MN,55105,"Como Park Golf Course St. Paul, MN 55105",1
__empty__14112,1,,,,,,1
albion college x c course tomac woods golf course albion mi 49224|MI,0,,Albion,MI,49224,"Albion College X-C Course (Tomac Woods Golf Course) Albion, MI 49224",1
river creek golf course wichita falls tx 76308|TX,0,,River Creek Golf Course Wichita Falls,TX,76308,"River Creek Golf Course Wichita Falls, TX 76308",1
__empty__10722,1,,,,,,1
buena vista golf course 100 vista links drive buena vista va 24416|VA,0,100 Vista Links Drive Buena Vista,Vista Links Drive Buena Vista,VA,24416,"Buena Vista Golf Course 100 Vista Links Drive Buena Vista, VA 24416",1
__empty__11886,1,,,,,,1
mark bostic golf course uf gainesville fl 11111|FL,0,,UF Gainesville,FL,11111,"Mark Bostic Golf Course, UF Gainesville, FL 11111",1
st martins college 5000 abbey way se lacey wa 98503|WA,0,5000 Abbey Way SE Lacey,Abbey Way SE Lacey,WA,98503,"St Martins College 5000 Abbey Way SE Lacey, WA 98503",1
__empty__11877,1,,,,,,1
venue not supplied city not supplied va|VA,0,,Venue Not Supplied City Not Supplied,VA,,"Venue Not Supplied City Not Supplied, VA",1
georgia international horse park conyers ga 30013|GA,0,,Georgia International Horse Park Conyers,GA,30013,"Georgia International Horse Park Conyers, GA 30013",1
__empty__12440,1,,,,,,1
__empty__15805,1,,,,,,1
johnson state johnson vt 05656|VT,0,,Johnson State Johnson,VT,05656,"Johnson State Johnson, VT 05656",1
__empty__15118,1,,,,,,1
__empty__13317,1,,,,,,1
letourneau trails longview tx 75607|TX,0,,LeTourneau Trails Longview,TX,75607,"LeTourneau Trails Longview, TX 75607",1
__empty__13088,1,,,,,,1
virginia tech blacksburg va 24060|VA,0,,Virginia Tech Blacksburg,VA,24060,"Virginia Tech Blacksburg, VA 24060",1
__empty__16402,1,,,,,,1
pettibone park la crosse wi|WI,0,,Pettibone Park - La Crosse,WI,,"Pettibone Park - La Crosse, WI",1
valley center golf course valley center kansas 67070|,0,,,KS,67070,"Valley Center Golf Course Valley Center, Kansas 67070",1
blue river cc venue blue river memorial park shelbyville in 46176|IN,0,,Blue River Memorial Park Shelbyville,IN,46176,"Blue River CC Venue, Blue River Memorial Park Shelbyville, IN 46176",1
apple ridge run cross country course yakima wa 98926|WA,0,,Apple Ridge Run Cross Country Course Yak,WA,98926,"Apple Ridge Run Cross Country Course Yakima, WA 98926",1
ucf campus orlando fl 11111|FL,0,,UCF Campus Orlando,FL,11111,"UCF Campus Orlando, FL 11111",1
__empty__14050,1,,,,,,1
__empty__14085,1,,,,,,1
jafferson golf course saettle wa 98108|WA,0,,Jafferson Golf Course Saettle,WA,98108,"Jafferson Golf Course Saettle, WA 98108",1
kansas veteran s home winfield ks 67019|KS,0,,Kansas Veteran's Home Winfield,KS,67019,"Kansas Veteran's Home Winfield, KS 67019",1
edmond santa fe hs edmond ok oklahoma 73160|,0,,Edmond Santa Fe HS Edmond,OK,73160,"Edmond Santa Fe HS Edmond, OK, Oklahoma 73160",1
the crossings latham ny|NY,0,,The Crossings Latham,NY,,"The Crossings Latham, NY",1
flint farm waleska ga 30183|GA,0,,Flint Farm Waleska,GA,30183,"Flint Farm Waleska, GA 30183",1
university of st joseph west hartford ct 06117|CT,0,,University of St. Joseph West Hartford,CT,06117,"University of St. Joseph West Hartford, CT 06117",1
lake breeze golf course oshkosh wi 00000|WI,0,,Lake Breeze Golf Course Oshkosh,WI,00000,"Lake Breeze Golf Course Oshkosh, WI 00000",1
__empty__4651,1,,,,,,1
__empty__15470,1,,,,,,1
__empty__15468,1,,,,,,1
eastern state williamsburg va 23188|VA,0,,Eastern State Williamsburg,VA,23188,"Eastern State Williamsburg, VA 23188",1
williamson county park leander tx 78641|TX,0,,Williamson County Park Leander,TX,78641,"Williamson County Park Leander, TX 78641",1
__empty__15418,1,,,,,,1
eastern michigan ypsilanti mi 48197|MI,0,,Eastern Michigan Ypsilanti,MI,48197,"Eastern Michigan Ypsilanti, MI 48197",1
__empty__15795,1,,,,,,1
__empty__15789,1,,,,,,1
__empty__15787,1,,,,,,1
utd golf facility cross country course richardson tx 75080|TX,0,,UTD Golf Facility Cross-Country Course R,TX,75080,"UTD Golf Facility Cross-Country Course Richardson, TX 75080",1
baker field millersville pa 17551|PA,0,,Baker Field Millersville,PA,17551,"Baker Field Millersville, PA 17551",1
bluefield 1780 stadium drive bluefield va 24605|VA,0,1780 Stadium Drive Bluefield,Stadium Drive Bluefield,VA,24605,"Bluefield 1780 Stadium Drive Bluefield, VA 24605",1
purdue northwest hammond in|IN,0,,Purdue Northwest Hammond,IN,,"Purdue Northwest Hammond, IN",1
__empty__19447,1,,,,,,1
__empty__16855,1,,,,,,1
mary baldwin 100 baldwin blvd fishersville va 22939|VA,0,100 Baldwin Blvd. Fishersville,Baldwin Blvd. Fishersville,VA,22939,"Mary Baldwin 100 Baldwin Blvd. Fishersville, VA 22939",1
chambers bay central meadow university place washington wa 98195|WA,0,,Washington,WA,98195,"Chambers Bay Central Meadow University Place, Washington, WA 98195",1
__empty__18222,1,,,,,,1
garrett college mchenry md|MD,0,,Garrett College McHenry,MD,,"Garrett College McHenry, MD",1
elvin r king xc course cedarville ohio 45314|,0,,,OH,45314,"Elvin R. King XC Course Cedarville, Ohio 45314",1
lehigh high school lehigh acres fl|FL,0,,Lehigh High School Lehigh Acres,FL,,"Lehigh High School Lehigh Acres, FL",1
reid gold course appleton wi 00000|WI,0,,Reid Gold Course Appleton,WI,00000,"Reid Gold Course Appleton, WI 00000",1
clay hs green cove springs fl 32043|FL,0,,Clay HS Green Cove Springs,FL,32043,"Clay HS Green Cove Springs, FL 32043",1
mary baldwin staunton va 24401|VA,0,,Mary Baldwin Staunton,VA,24401,"Mary Baldwin Staunton, VA 24401",1
apple ridge yakima wa 98926|WA,0,,Apple Ridge Yakima,WA,98926,"Apple Ridge Yakima, WA 98926",1
eureka trail 125 tn 307 athens sd 37303|SD,0,125 TN,Athens,SD,37303,"Eureka Trail 125 TN-307 Athens, SD 37303",1
rice university houston tx 77251|TX,0,,Rice University Houston,TX,77251,"Rice University Houston, TX 77251",1
central oahu regional park waipahu hi 96816|HI,0,,Central Oahu Regional Park Waipahu,HI,96816,"Central Oahu Regional Park Waipahu, HI 96816",1
chambers creek regional park university place wa 98467|WA,0,,Chambers Creek Regional Park University ,WA,98467,"Chambers Creek Regional Park University Place, WA 98467",1
__empty__20905,1,,,,,,1
msu moorhead campus moorhead mn 56560|MN,0,,MSU Moorhead Campus Moorhead,MN,56560,"MSU Moorhead Campus Moorhead, MN 56560",1
__empty__20775,1,,,,,,1
carousel state park wilmington de|DE,0,,Carousel State Park Wilmington,DE,,"Carousel State Park Wilmington, DE",1
wa west athletic complex lauderdale lakes fl 33308|FL,0,,WA West Athletic Complex Lauderdale Lake,FL,33308,"WA West Athletic Complex Lauderdale Lakes, FL 33308",3
__empty__16536,1,,,,,,1
augusta canal towpath augusta ga|GA,0,,Augusta Canal Towpath Augusta,GA,,"Augusta Canal Towpath Augusta, GA",1
knights cx course fern park fl|FL,0,,Knights CX Course Fern Park,FL,,"Knights CX Course Fern Park, FL",1
kelly road park ft myers fl 33908|FL,0,,Kelly Road Park Ft. Myers,FL,33908,"Kelly Road Park Ft. Myers, FL 33908",1
palmetto ridge hs naples fl 34116|FL,0,,Palmetto Ridge HS Naples,FL,34116,"Palmetto Ridge HS Naples, FL 34116",1
oak ridge fl naples fl 32809|FL,0,,Oak Ridge FL Naples,FL,32809,"Oak Ridge FL Naples , FL 32809",1
cecil field jacksonville fl 32720|FL,0,,Cecil Field Jacksonville,FL,32720,"Cecil Field Jacksonville , FL 32720",1
__empty__23368,1,,,,,,1
sand hii boys scout reservation brooksville fl|FL,0,,Sand hii Boys Scout Reservation Brooksvi,FL,,"Sand hii Boys Scout Reservation Brooksville, FL",1
forest city xc course altamonte springs fl|FL,0,,Forest City XC Course Altamonte Springs,FL,,"Forest City XC Course Altamonte Springs, FL",1
__empty__23871,1,,,,,,1
south lake high school groveland fl 34715|FL,0,,South Lake High School Groveland,FL,34715,"South Lake High School Groveland, FL 34715",1
alabama tuscaloosa al 35487|AL,0,,Alabama Tuscaloosa,AL,35487,"Alabama Tuscaloosa, AL 35487",1
__empty__22727,1,,,,,,1
madison high school madison in 47250|IN,0,,Madison High School Madison,IN,47250,"Madison High School Madison, IN 47250",1
julington durbin trails jacksonville fl 32258|FL,0,,Julington-Durbin Trails Jacksonville,FL,32258,"Julington-Durbin Trails Jacksonville, FL 32258",1
clearwater catholic clearwater fl 34260|FL,0,,Clearwater Catholic Clearwater,FL,34260,"Clearwater Catholic Clearwater, FL 34260",1
safford park 247 monadnock highway swanzey nh 03446|NH,0,247 Monadnock Highway Swanzey,Monadnock Highway Swanzey,NH,03446,"Safford Park 247 Monadnock Highway Swanzey, NH 03446",1
tom britt memorial park wheeler tx|TX,0,,Tom Britt Memorial Park Wheeler,TX,,"Tom Britt Memorial Park Wheeler, TX",1
skyhawk runway trail host ut martin martin tn 38238|TN,0,,UT-Martin Martin,TN,38238,"Skyhawk Runway Trail Host: UT-Martin Martin, TN 38238",1
lake mckethan lake brooksville fl|FL,0,,Lake McKethan Lake Brooksville,FL,,"Lake McKethan Lake Brooksville, FL",1
palmer trinity main field 7900 sw 176 street palmetto bay fl 33157|FL,0,7900 SW,Street Palmetto Bay,FL,33157,"Palmer Trinity Main Field 7900 SW 176 Street Palmetto Bay, FL 33157",1
monsignor pace 15600 nw 32nd avenue miami fl 33054|FL,0,15600 NW,nd Avenue Miami,FL,15600,"Monsignor Pace 15600 NW 32nd Avenue Miami, FL 33054",2
wiregrass ranch 2909 mansfield blvd wesley chapel fl 33543|FL,0,2909 Mansfield Blvd Wesley Chapel,Mansfield Blvd Wesley Chapel,FL,33543,"Wiregrass Ranch 2909 Mansfield Blvd Wesley Chapel, FL 33543",1
pollardâ s field 2000 w villa view dr siloam springs ar 72761|AR,0,2000 W Villa View Dr. Siloam Springs,W Villa View Dr. Siloam Springs,AR,72761,"Pollardâ€™s Field 2000 W Villa View Dr. Siloam Springs, AR 72761",1
northwood univ midland mi 48640|MI,0,,Northwood Univ MIdland,MI,48640,"Northwood Univ MIdland, MI 48640",1
__empty__22280,1,,,,,,1
pca 1 seaborne drive dover nh 03820|NH,0,1 Seaborne Drive Dover,Seaborne Drive Dover,NH,03820,"PCA 1 Seaborne Drive Dover, NH 03820",1
william jessup rocklin ca 9|,0,,William Jessup Rocklin,CA,,"William Jessup Rocklin, CA 9",1
__empty__22308,1,,,,,,1
pace hs pace fl 32533|FL,0,,Pace HS Pace,FL,32533,"Pace HS Pace, FL 32533",1
__empty__24162,1,,,,,,1
ashton brosnaham park pensacola fl 32533|FL,0,,Ashton Brosnaham Park Pensacola,FL,32533,"Ashton Brosnaham Park Pensacola, FL 32533",1
cardianl newman wpb fl 33409|FL,0,,Cardianl Newman WPB,FL,33409,"Cardianl Newman WPB, FL 33409",1
florida deaf anastasia island st augustine fl 32084|FL,0,,St. Augustine,FL,32084,"Florida Deaf Anastasia Island, St. Augustine, FL 32084",1
emerald coast middle school santa rosa beach fl|FL,0,,Emerald Coast Middle School Santa Rosa B,FL,,"Emerald Coast Middle School Santa Rosa Beach, FL",1
st john paul ii catholic school 5100 terrebone drive tallahassee fl 32312|FL,0,5100 Terrebone Drive Tallahassee,Terrebone Drive Tallahassee,FL,32312,"St. John Paul II Catholic School 5100 Terrebone Drive Tallahassee, FL 32312",1
carney island recreation conservation area 13275 se 115th ave ocklawaha fl 32179|FL,0,13275 SE,th Ave Ocklawaha,FL,13275,"Carney Island Recreation & Conservation Area 13275 SE 115th Ave Ocklawaha, FL 32179",1
uis xc course springfield il 62703|IL,0,,UIS XC Course Springfield,IL,62703,"UIS XC Course Springfield, IL 62703",1
kingswood regional high school 396 south main st abenaki ski area wolfeboro nh 03894|NH,0,396 South Main St. Abenaki Ski Area,South Main St. Abenaki Ski Area - Wolfeb,NH,03894,"Kingswood Regional High School 396 South Main St. Abenaki Ski Area - Wolfeboro, NH 03894",1
fountain central veedersburg in|IN,0,,Fountain Central Veedersburg,IN,,"Fountain Central Veedersburg, IN",1
__empty__24379,1,,,,,,1
sombrero beach key west fl|FL,0,,Sombrero Beach Key West,FL,,"Sombrero Beach Key West, FL",1
st anselm goffstown nh|NH,0,,St. Anselm Goffstown,NH,,"St. Anselm Goffstown, NH",1
freed hardeman henderson tn 38340|TN,0,,Freed-Hardeman Henderson,TN,38340,"Freed-Hardeman Henderson, TN 38340",1
lancaster county central park 1049 rockford rd lancaster pa 17602|PA,0,1049 Rockford Rd. Lancaster,Rockford Rd. Lancaster,PA,17602,"Lancaster County Central Park 1049 Rockford Rd. Lancaster, PA 17602",1
mary help christian tampa fl|FL,0,,Mary Help Christian Tampa,FL,,"Mary Help Christian Tampa, FL",1
brown brown farms 13940 us 301 oxford fl 34484|FL,0,13940 US,Oxford,FL,13940,"Brown & Brown Farms 13940 US 301 Oxford, FL 34484",1
sarasota military academy 3101 bethel ln sarasota fl 3424|,0,3101 Bethel Ln Sarasota,Bethel Ln Sarasota,FL,,"Sarasota Military Academy 3101 Bethel Ln Sarasota, FL 3424",1
pirate xc course 3535 old kings rd n flagler fl 32137|FL,0,3535 Old Kings Rd N Flagler,Old Kings Rd N Flagler,FL,32137,"Pirate XC Course 3535 Old Kings Rd N Flagler, FL 32137",1
lake mckethan brooksville fl 34601|FL,0,,Lake Mckethan Brooksville,FL,34601,"Lake Mckethan Brooksville, FL 34601",1
classical academy 2025 sarasota fl 34241|FL,0,2025 Sarasota,Sarasota,FL,34241,"Classical Academy 2025 Sarasota, FL 34241",1
heritage park gardens 1004 helvenston st se live oak fl 34741|FL,0,1004 Helvenston St SE Live Oak,Helvenston St SE Live Oak,FL,34741,"Heritage Park & Gardens 1004 Helvenston St SE Live Oak, FL 34741",1
phipps park 1775 miller landing road tallahassee fl 32312|FL,0,1775 Miller Landing Road Tallahassee,Miller Landing Road Tallahassee,FL,32312,"Phipps Park 1775 Miller Landing Road Tallahassee, FL 32312",1
lehigh high school 801 gunnery road lehigh acres fl|FL,0,801 Gunnery Road Lehigh Acres,Gunnery Road Lehigh Acres,FL,,"Lehigh High School 801 Gunnery Road Lehigh Acres, FL",1
ccny new york ny|NY,0,,CCNY New York,NY,,"CCNY New York, NY",1
courthourse williamsport in|IN,0,,Courthourse Williamsport,IN,,"Courthourse Williamsport, IN",1
__empty__23922,1,,,,,,1
alligator park lake city fl|FL,0,,Alligator Park Lake City,FL,,"Alligator Park Lake City, FL",1
nw nazarene 28 s midland blvd nampa id 83686|ID,0,28 S Midland Blvd Nampa,S Midland Blvd Nampa,ID,83686,"NW Nazarene 28 S Midland Blvd Nampa, ID 83686",1
blakeley park 9300 lawson rd spanish fort al 36527|AL,0,9300 Lawson Rd. Spanish Fort,Lawson Rd. Spanish Fort,AL,36527,"Blakeley Park 9300 Lawson Rd. Spanish Fort, AL 36527",2
__empty__7249,1,,,,,,1
woodward park 1101 e university avenue fresno ca 93741|CA,0,1101 E. University Avenue Fresno,E. University Avenue Fresno,CA,93741,"Woodward Park 1101 E. University Avenue Fresno, CA 93741",1
north central college st james fram 2s541 winfield rd chicago il 60625|IL,0,541 Winfield Rd Chicago,Winfield Rd Chicago,IL,60625,"North Central College @ St.James Fram 2S541 Winfield Rd Chicago, IL 60625",1
john jay new york ny|NY,0,,John Jay New York,NY,,"John Jay New York, NY",1
murphy field cross country course rochester ny 14618|NY,0,,Murphy Field Cross Country Course Roches,NY,14618,"Murphy Field Cross Country Course Rochester, NY 14618",1
central wyoming college wy|WY,0,,Central Wyoming College,WY,,"Central Wyoming College , WY",1
big walnut sports park 910 e washington st greencastle in 46135|IN,0,910 E Washington St. Greencastle,E Washington St. Greencastle,IN,46135,"Big Walnut Sports Park 910 E Washington St. Greencastle, IN 46135",1
__empty__165,1,,,,,,1
__empty__173,1,,,,,,1
__empty__160,1,,,,,,1
__empty__1,1,,,,,,1
__empty__139,1,,,,,,1
__empty__146,1,,,,,,1
__empty__166,1,,,,,,1
__empty__145,1,,,,,,1
__empty__4364,1,,,,,,1
__empty__13215,1,,,,,,1
__empty__2289,1,,,,,,1
__empty__5143,1,,,,,,1
hanover college cross country course 500 s gardner st scottsburg in 47170|IN,0,500 S Gardner St Scottsburg,S Gardner St Scottsburg,IN,47170,"Hanover College Cross Country Course 500 S Gardner St Scottsburg, IN 47170",1
__empty__14015,1,,,,,,1
__empty__4065,1,,,,,,1
__empty__4690,1,,,,,,1
compton wilson park ca 90221|CA,0,,Compton Wilson Park,CA,90221,"Compton Wilson Park, CA 90221",1
veterans home grounds winfield kansas 67156|,0,,,KS,67156,"Veterans Home - Grounds Winfield, Kansas 67156",1
__empty__3695,1,,,,,,1
s se regional preview winchester va 22601|VA,0,,SE Regional Preview Winchester,VA,22601,"S/SE Regional Preview Winchester, VA 22601",1
__empty__7289,1,,,,,,1
__empty__5417,1,,,,,,1
__empty__7496,1,,,,,,1
__empty__11008,1,,,,,,1
__empty__18406,1,,,,,,1
__empty__9077,1,,,,,,1
coe bron northwood academy northwood nh 03261|NH,0,,Coe-Bron Northwood Academy Northwood,NH,03261,"Coe-Bron Northwood Academy Northwood, NH 03261",1
__empty__8666,1,,,,,,1
__empty__11287,1,,,,,,1
__empty__8189,1,,,,,,1
cass benton park northville mi 48167|MI,0,,Cass Benton Park Northville,MI,48167,"Cass Benton Park Northville, MI 48167",1
__empty__2819,1,,,,,,1
__empty__5984,1,,,,,,1
__empty__2787,1,,,,,,1
__empty__6919,1,,,,,,1
__empty__6735,1,,,,,,1
__empty__18164,1,,,,,,1
__empty__2466,1,,,,,,1
__empty__6819,1,,,,,,1
__empty__8062,1,,,,,,1
__empty__5088,1,,,,,,1
f m xc course lancaster pa 17604|PA,0,,M XC Course Lancaster,PA,17604,"F&M XC Course Lancaster, PA 17604",1
__empty__13959,1,,,,,,1
msu bozeman mt 59717|MT,0,,MSU Bozeman,MT,59717,"MSU Bozeman, MT 59717",1
__empty__8069,1,,,,,,1
__empty__5712,1,,,,,,1
__empty__3378,1,,,,,,1
__empty__6997,1,,,,,,1
__empty__5329,1,,,,,,1
__empty__6856,1,,,,,,1
__empty__2786,1,,,,,,1
__empty__3853,1,,,,,,1
__empty__2792,1,,,,,,1
__empty__6807,1,,,,,,1
__empty__6833,1,,,,,,1
__empty__5139,1,,,,,,1
__empty__3381,1,,,,,,1
__empty__6342,1,,,,,,1
__empty__556,1,,,,,,1
__empty__1305,1,,,,,,1
taylor university uploand in 46989|IN,0,,Taylor University Uploand,IN,46989,"Taylor University Uploand, IN 46989",1
baker campus lancaster pa 17603|PA,0,,Baker Campus Lancaster,PA,17603,"Baker Campus Lancaster, PA 17603",1
__empty__4537,1,,,,,,1
columbia city columbia city in 46725|IN,0,,Columbia City Columbia City,IN,46725,"Columbia City Columbia City, IN 46725",2
__empty__7568,1,,,,,,1
wiregrass ranch wesley chapel fl 33543|FL,0,,Wiregrass Ranch Wesley Chapel,FL,33543,"Wiregrass Ranch Wesley Chapel, FL 33543",1
kent co golf course jayton tx 79528|TX,0,,Kent Co. Golf Course Jayton,TX,79528,"Kent Co. Golf Course Jayton, TX 79528",1
__empty__3857,1,,,,,,1
__empty__22440,1,,,,,,1
valley center golf course valley center kansas 67147|,0,,,KS,67147,"Valley Center Golf Course Valley Center, Kansas 67147",2
__empty__5239,1,,,,,,1
__empty__4350,1,,,,,,1
__empty__4530,1,,,,,,1
__empty__4673,1,,,,,,1
__empty__6223,1,,,,,,1
__empty__15919,1,,,,,,1
__empty__5087,1,,,,,,1
lake long autin tx 78701|TX,0,,LAKE LONG AUTIN,TX,78701,"LAKE LONG AUTIN, TX 78701",1
__empty__13483,1,,,,,,1
__empty__21533,1,,,,,,1
__empty__10274,1,,,,,,1
rolling hills mcpherson ks 67460|KS,0,,Rolling Hills McPherson,KS,67460,"Rolling Hills McPherson, KS 67460",1
vcp bronx ny 10463|NY,0,,VCP Bronx,NY,10463,"VCP Bronx, NY 10463",1
indian ripple park kettering oh|OH,0,,Indian Ripple Park Kettering,OH,,"Indian Ripple Park Kettering, OH",1
__empty__8661,1,,,,,,1
__empty__7516,1,,,,,,1
tippecanoe valley akron in 46910|IN,0,,Tippecanoe Valley Akron,IN,46910,"Tippecanoe Valley Akron, IN 46910",1
__empty__11283,1,,,,,,1
__empty__221,1,,,,,,1
__empty__249,1,,,,,,1
__empty__2830,1,,,,,,1
__empty__5449,1,,,,,,1
__empty__4154,1,,,,,,1
__empty__6559,1,,,,,,1
__empty__3701,1,,,,,,1
__empty__4365,1,,,,,,1
__empty__6409,1,,,,,,1
__empty__552,1,,,,,,1
__empty__361,1,,,,,,1
walsingham park largo fl 32312|FL,0,,Walsingham Park Largo,FL,32312,"Walsingham Park Largo, FL 32312",1
__empty__15301,1,,,,,,1
__empty__8219,1,,,,,,1
lewis clark college portland or 97219|OR,0,,Clark College Portland,OR,97219,"Lewis & Clark College Portland, OR 97219",1
__empty__7726,1,,,,,,1
__empty__6254,1,,,,,,1
__empty__3622,1,,,,,,1
__empty__6550,1,,,,,,1
__empty__6648,1,,,,,,1
kent co golf course box 168 jayton tx 79528|TX,0,168 Jayton,Jayton,TX,79528,"Kent Co. Golf Course Box 168 Jayton, TX 79528",1
__empty__3308,1,,,,,,1
__empty__6327,1,,,,,,1
__empty__3212,1,,,,,,1
western carolina university 1 university way cullowhee nc 28723|NC,0,1 University Way Cullowhee,University Way Cullowhee,NC,28723,"Western Carolina University 1 University Way Cullowhee, NC 28723",1
univeristy of the ozarks trails clarksvile ar|AR,0,,Univeristy of the Ozarks Trails Clarksvi,AR,,"Univeristy of the Ozarks Trails Clarksvile, AR",1
__empty__9964,1,,,,,,1
__empty__12889,1,,,,,,1
collin country adventure camp anna tx melissa tx 75454|TX,0,,Collin Country Adventure Camp Anna,TX,75454,"Collin Country Adventure Camp Anna, TX Melissa, TX 75454",1
dover park mary ln billings mt 59105|MT,0,,Dover Park Mary Ln Billings,MT,59105,"Dover Park Mary Ln Billings, MT 59105",1
__empty__2894,1,,,,,,1
__empty__2955,1,,,,,,1
__empty__2695,1,,,,,,1
__empty__558,1,,,,,,1
__empty__7271,1,,,,,,1
arkalon park wichita ks|KS,0,,Arkalon Park Wichita,KS,,"Arkalon Park Wichita, KS",1
__empty__4601,1,,,,,,1
__empty__8398,1,,,,,,1
__empty__8292,1,,,,,,1
__empty__8208,1,,,,,,1
__empty__2024,1,,,,,,1
__empty__25091,1,,,,,,1
__empty__5550,1,,,,,,1
__empty__17976,1,,,,,,1
__empty__6344,1,,,,,,1
__empty__5782,1,,,,,,1
__empty__6934,1,,,,,,1
__empty__2291,1,,,,,,1
__empty__4831,1,,,,,,1
__empty__5135,1,,,,,,1
__empty__6545,1,,,,,,1
__empty__6734,1,,,,,,1
__empty__3825,1,,,,,,1
__empty__2308,1,,,,,,1
__empty__1366,1,,,,,,1
__empty__1451,1,,,,,,1
__empty__1757,1,,,,,,1
__empty__7865,1,,,,,,1
__empty__3407,1,,,,,,1
college of wooster golf course wooster oh 4691|,0,,College of Wooster Golf Course Wooster,OH,,"College of Wooster Golf Course Wooster, OH 4691",1
__empty__24551,1,,,,,,1
__empty__3770,1,,,,,,1
__empty__16273,1,,,,,,1
highland hs 9135 erie st highand in 46321|IN,0,9135 Erie St. Highand,Erie St. Highand,IN,46321,"Highland HS 9135 Erie St. Highand, IN 46321",1
__empty__2461,1,,,,,,1
__empty__2433,1,,,,,,1
__empty__363,1,,,,,,1
__empty__3925,1,,,,,,1
__empty__19061,1,,,,,,1
__empty__4020,1,,,,,,1
__empty__3721,1,,,,,,1
__empty__3699,1,,,,,,1
__empty__3848,1,,,,,,1
__empty__3311,1,,,,,,1
__empty__3885,1,,,,,,1
__empty__3829,1,,,,,,1
__empty__3759,1,,,,,,1
__empty__3572,1,,,,,,1
__empty__10831,1,,,,,,1
__empty__15989,1,,,,,,1
__empty__4713,1,,,,,,1
__empty__7589,1,,,,,,1
__empty__3641,1,,,,,,1
__empty__13530,1,,,,,,1
donovon park peoria il 61614|IL,0,,Donovon Park Peoria,IL,61614,"Donovon Park Peoria, IL 61614",1
__empty__12773,1,,,,,,1
__empty__13865,1,,,,,,1
__empty__11413,1,,,,,,1
__empty__4461,1,,,,,,1
